date,open,high,low,close,volume,pct,ma5,ma10,ma20,ma60,ma120,ma250
2005-12-21,1135.977,1142.393,1128.943,1130.759,1229232200,-0.491313354606282,1129.9830000000002,1122.1315,1110.8157500000002,1117.0321,1120.44455,1161.622316
2005-12-22,1129.564,1136.001,1125.954,1135.238,1112153900,0.39610562462912835,1132.3196,1125.8229999999999,1111.90895,1116.6200666666668,1120.89705,1160.9244879999999
2005-12-23,1135.705,1144.938,1135.074,1144.871,1447255300,0.8485445342738762,1135.7922000000003,1128.9624000000001,1113.4067,1116.5015833333334,1121.641025,1160.27376
2005-12-26,1145.77,1159.782,1145.337,1156.823,1865313300,1.043960411260314,1140.8066000000001,1133.0080000000003,1115.7067000000002,1116.5312666666664,1122.5538999999999,1159.648872
2005-12-27,1157.489,1158.163,1149.847,1154.288,1567388300,-0.21913464721915465,1144.3958,1136.6522,1118.5718,1116.8821166666667,1123.514275,1159.045952
2005-12-28,1155.117,1157.197,1149.271,1157.034,1468028600,0.23789556852362725,1149.6508,1139.8169000000003,1121.46045,1117.3031166666665,1124.5433500000001,1158.512128
2005-12-29,1157.506,1169.867,1157.505,1169.862,2180339900,1.1086968922261464,1156.5756,1144.4476,1125.0162,1117.5427333333332,1125.637225,1158.08974
2005-12-30,1171.575,1173.064,1158.966,1161.057,2002793400,-0.7526528770060104,1159.8128000000002,1147.8025000000002,1128.3547,1117.6334500000003,1126.8295083333333,1157.633288
2006-01-04,1163.878,1181.004,1161.906,1180.963,2325854200,1.714472243826104,1164.6408000000001,1152.7237,1133.443,1118.3336666666664,1128.2417083333335,1157.1268599999999
2006-01-05,1183.305,1197.837,1180.451,1197.269,2948447900,1.3807375844967273,1173.2369999999999,1158.8164000000002,1138.9167499999999,1119.0016166666667,1129.5009416666664,1156.7850600000002
2006-01-06,1198.811,1215.536,1191.614,1209.422,3434285600,1.015060107628285,1183.7146,1166.6827,1144.4071,1119.7944333333332,1130.9345083333333,1156.4826039999998
2006-01-09,1210.32,1217.314,1205.248,1215.668,2870665700,0.5164450456498937,1192.8758,1174.7257000000002,1150.2743500000001,1120.84545,1132.3949416666665,1156.224188
2006-01-10,1215.848,1220.756,1203.651,1220.618,2679454700,0.4071835402428947,1204.788,1182.3003999999999,1155.6314,1122.1966333333335,1134.0158000000001,1155.990888
2006-01-11,1219.811,1223.559,1204.041,1211.053,3063146400,-0.7836194452318312,1210.806,1187.7234,1160.3656999999998,1123.5246000000002,1135.6737666666666,1155.737848
2006-01-12,1208.766,1227.302,1205.283,1226.704,2701891600,1.2923464125847328,1216.693,1194.9650000000001,1165.8085999999998,1124.94965,1137.4433416666666,1155.549828
2006-01-13,1228.157,1231.223,1214.881,1221.459,2770857800,-0.4275685087845038,1219.1004,1201.4074999999998,1170.6122,1126.3971666666666,1139.1133999999997,1155.36968
2006-01-16,1221.11,1221.386,1202.587,1202.869,2527431800,-1.521950388838278,1216.5406,1204.7082,1174.5779,1127.5125,1140.6320416666667,1155.21006
2006-01-17,1200.255,1209.024,1198.839,1208.438,1972646200,0.46297643384276554,1214.1046000000001,1209.4463,1178.6244000000002,1128.6311666666666,1141.9830166666666,1155.0360640000001
2006-01-18,1207.525,1234.529,1206.359,1233.35,2666785400,2.0615041897060316,1218.5639999999999,1214.685,1183.7043500000002,1130.1674833333334,1143.5492666666667,1155.011744
2006-01-19,1235.083,1251.957,1230.85,1251.576,3361774900,1.4777638140025307,1223.5384,1220.1156999999998,1189.46605,1132.32845,1145.0390083333334,1155.039064
2006-01-20,1251.409,1258.698,1247.205,1255.308,3320392300,0.29818404955033184,1230.3082,1224.7043,1195.6934999999999,1134.9642333333334,1146.4173333333333,1155.0506919999998
2006-01-23,1254.777,1257.347,1244.274,1255.774,2902866000,0.03712236359521004,1240.8892,1228.7149,1201.7203000000002,1137.5974333333331,1147.8275499999997,1155.04394
2006-01-24,1256.005,1262.087,1247.007,1252.062,2967142100,-0.2955945894723033,1249.614,1231.8593,1207.0798499999999,1140.4506833333332,1149.236125,1155.024496
2006-01-25,1251.269,1260.174,1245.916,1258.046,2655866000,0.4779316040260051,1254.5531999999998,1236.5586,1212.141,1143.2045,1150.6452749999999,1155.031424
2006-02-06,1263.003,1287.665,1263.003,1287.626,2917750700,2.351265375033984,1261.7631999999999,1242.6508,1218.8079000000002,1146.4991000000002,1152.1751749999999,1155.199448
2006-02-07,1289.453,1297.404,1270.404,1282.096,3840474100,-0.42947253317344725,1267.1208000000001,1248.7145,1225.061,1149.4541666666667,1153.6284833333334,1155.4612240000001
2006-02-08,1282.121,1291.737,1276.02,1290.055,3285729900,0.6207803471814932,1273.977,1257.4331,1231.0706500000001,1152.7005333333334,1155.1906999999999,1155.719628
2006-02-09,1288.966,1288.966,1266.811,1269.454,2907909100,-1.5969086589331605,1277.4554,1263.5347,1236.4905,1155.5240166666667,1156.3632916666668,1155.925012
2006-02-10,1269.536,1284.096,1266.225,1282.656,2631421100,1.0399746662738574,1282.3773999999999,1268.4652999999998,1241.5751500000001,1158.55745,1157.5614083333332,1156.2380600000001
2006-02-13,1283.776,1284.951,1267.561,1279.64,2613177200,-0.23513709053711862,1280.7802,1271.2717,1245.6937,1161.3823333333335,1158.620625,1156.418716
2006-02-14,1279.627,1286.421,1275.85,1286.327,2254170400,0.5225688474883583,1281.6263999999999,1274.3736,1249.5389499999999,1164.3519000000001,1159.6314083333334,1156.540916
2006-02-15,1289.138,1300.995,1288.637,1299.166,3014790400,0.9981132324828668,1283.4486,1278.7128,1253.71385,1167.8663166666668,1160.5946333333334,1156.7206439999998
2006-02-16,1298.497,1298.497,1268.564,1270.633,3235260700,-2.196255135987235,1283.6843999999999,1280.5699,1256.2146,1170.8736166666667,1161.4506166666665,1156.835344
2006-02-17,1269.4,1280.041,1265.141,1267.408,2590306700,-0.25381050232444746,1280.6348,1281.5061,1259.03235,1173.8528666666668,1162.1206333333332,1157.001412
2006-02-20,1268.107,1279.423,1265.38,1267.542,2154279700,0.01057275952178749,1278.2151999999999,1279.4977,1261.0742500000001,1176.8534333333334,1162.8728333333333,1157.216888
2006-02-21,1266.645,1288.546,1256.808,1288.419,2665902100,1.6470460150433075,1278.6336,1280.1299999999999,1264.42225,1180.06225,1163.6693750000002,1157.603272
2006-02-22,1288.853,1297.939,1282.91,1284.226,2851784100,-0.32543760997004734,1275.6456,1279.5471,1268.4901,1183.21085,1164.8043,1157.984452
2006-02-23,1284.13,1289.943,1273.942,1288.847,2287504700,0.3598276315850857,1279.2884,1281.4864,1272.51055,1186.0749833333334,1165.9598250000001,1158.1298399999998
2006-02-24,1289.434,1297.343,1286.962,1296.866,2357814800,0.6221840140839152,1285.1799999999998,1282.9074,1275.68635,1189.0238166666668,1167.1120666666668,1158.3480760000002
2006-02-27,1297.687,1304.613,1293.467,1297.186,2681978500,0.02467487003283697,1291.1088,1284.6619999999998,1277.96685,1192.3326666666667,1168.338975,1158.460804
2006-02-28,1294.807,1299.473,1277.741,1299.03,2364742200,0.14215386228344506,1293.2310000000002,1285.9323,1280.1529500000001,1195.5540666666668,1169.4380833333335,1158.5414039999998
2006-03-01,1299.154,1308.196,1297.763,1306.586,2364067400,0.5816647806440312,1297.703,1286.6743,1282.69355,1198.7742666666666,1170.555675,1158.6632120000002
2006-03-02,1306.585,1307.639,1281.571,1285.666,2844572900,-1.6011192527702,1297.0668,1288.1776,1284.3737500000002,1201.6201,1171.5040583333332,1158.77
2006-03-03,1284.606,1295.411,1275.624,1293.297,2492545800,0.5935445131161732,1296.353,1290.7665,1286.1363,1204.6613333333332,1172.6613,1158.8052679999998
2006-03-06,1292.747,1296.847,1286.644,1288.955,2032958200,-0.3357310811051173,1294.7068,1292.9078,1286.20275,1207.8608166666668,1173.8493833333334,1158.72398
2006-03-07,1288.255,1288.255,1257.54,1259.916,2265339500,-2.2529103033077202,1286.884,1290.0575000000001,1285.09375,1210.5384000000001,1174.6587000000002,1158.5257440000003
2006-03-08,1256.685,1258.239,1238.156,1250.384,1984157400,-0.7565583737328407,1275.6436,1286.6733,1283.1102,1213.0656833333335,1175.204125,1158.287484
2006-03-09,1247.462,1253.758,1242.681,1245.166,1538593400,-0.41731180181449057,1267.5436,1282.3052,1281.8957999999998,1215.5803333333336,1175.6734416666666,1158.018368
2006-03-10,1245.188,1253.911,1240.751,1245.653,1409562600,0.03911125102999957,1258.0148,1277.1839,1280.04565,1218.3546000000001,1176.08535,1157.7769680000001
2006-03-13,1245.3,1260.071,1245.3,1259.674,1377515300,1.1255943669705726,1252.1586,1273.4327,1279.04735,1221.2192666666667,1176.80495,1157.602016
2006-03-14,1260.422,1262.752,1250.277,1259.044,1487571200,-0.050012939855859084,1251.9842,1269.4341,1277.6832,1223.8764166666665,1177.3444083333334,1157.488392
2006-03-15,1259.231,1275.515,1258.146,1274.812,1845126900,1.2523787889859195,1256.8698,1266.2567000000001,1276.4654999999998,1226.8179000000002,1178.0144166666664,1157.410284
2006-03-16,1274.615,1277.194,1270.831,1274.19,1832269900,-0.04879150808118071,1262.6746,1265.1091,1276.6433499999998,1229.49645,1178.7191249999998,1157.3561879999997
2006-03-17,1273.01,1276.628,1265.606,1269.462,1875480400,-0.3710592611776975,1267.4364,1262.7256000000002,1276.7460500000002,1232.0480333333335,1179.396208333333,1157.2590799999998
2006-03-20,1269.581,1288.971,1264.41,1288.418,2029717400,1.49323099076617,1273.1852,1262.6719,1277.78985,1234.8908999999999,1180.073325,1157.1396679999998
2006-03-21,1288.555,1297.608,1285.431,1290.395,2434568700,0.15344399100292172,1279.4554,1265.7198,1277.88865,1237.6410333333333,1180.6827750000002,1157.0340840000001
2006-03-22,1289.461,1296.912,1281.128,1296.706,2233009000,0.48907505066277945,1283.8342,1270.3519999999999,1278.51265,1240.5268833333334,1181.3446499999998,1157.075976
2006-03-23,1296.194,1302.791,1289.525,1302.457,2546540800,0.4435083974316578,1289.4876,1276.0810999999999,1279.19315,1243.4427,1182.0905666666667,1157.12604
2006-03-24,1302.141,1308.057,1293.296,1294.704,2442393600,-0.5952595747882761,1294.536,1280.9861999999998,1279.08505,1246.1585833333334,1182.707875,1157.130856
2006-03-27,1296.066,1296.593,1283.682,1295.915,2061324600,0.09353489291761274,1296.0354000000002,1284.6102999999998,1279.0215,1248.8181333333332,1183.4020249999999,1157.23794
2006-03-28,1295.76,1302.648,1293.0,1298.791,2501182600,0.22192813571877412,1297.7146,1288.5849999999998,1279.00955,1251.6186666666667,1184.3253833333333,1157.410748
2006-03-29,1299.383,1313.125,1296.59,1305.567,3415223600,0.5217159650783065,1299.4868,1291.6605,1278.9586,1254.4574833333331,1185.538775,1157.6591160000003
2006-03-30,1305.843,1308.496,1293.829,1294.718,2603882700,-0.8309799497076664,1297.9389999999999,1293.7133,1279.4112,1256.9549333333332,1186.7282583333333,1157.9283759999998
2006-03-31,1291.518,1298.751,1285.735,1298.295,2663685800,0.2762763783310307,1298.6572,1296.5965999999999,1279.6610999999998,1259.3128000000002,1187.9220333333333,1158.197372
2006-04-03,1298.684,1319.485,1298.684,1319.471,3280466900,1.631062277833606,1303.3683999999998,1299.7019,1281.1869000000002,1262.06585,1189.4739833333333,1158.6475679999999
2006-04-04,1319.837,1330.105,1315.331,1329.798,3713405000,0.7826621426314073,1309.5698,1303.6421999999998,1284.681,1264.9452500000002,1191.1241833333333,1159.1601640000001
2006-04-05,1330.561,1341.504,1326.533,1340.162,3776319800,0.7793664902489006,1316.4888,1307.9878,1289.1698999999999,1267.7835833333334,1192.6631583333333,1159.688044
2006-04-06,1341.736,1348.52,1336.138,1339.737,4171507500,-0.031712584001031274,1325.4926,1311.7158000000002,1293.8984500000001,1270.7615833333332,1194.1975166666668,1160.224456
2006-04-07,1340.646,1345.291,1330.513,1342.965,4066605500,0.24094281191009426,1334.4266,1316.5419000000002,1298.76405,1273.4616166666667,1195.8976416666667,1160.7958640000002
2006-04-10,1344.239,1359.408,1339.523,1359.081,4141542800,1.2000312740838348,1342.3486,1322.8584999999998,1303.7343999999998,1276.1584833333334,1197.58005,1161.452116
2006-04-11,1360.978,1366.523,1350.323,1362.229,4387040800,0.23162710684647703,1348.8347999999999,1329.2023000000002,1308.89365,1278.7052666666668,1199.2498500000002,1162.210736
2006-04-12,1361.741,1364.691,1355.655,1360.132,3712907200,-0.1539388751817805,1352.8288,1334.6588,1313.15965,1281.113,1200.9792249999998,1162.92632
2006-04-13,1359.278,1364.316,1331.682,1332.33,4129905500,-2.044066311210979,1351.3474,1338.42,1316.0666500000002,1282.9748666666667,1202.58575,1163.361376
2006-04-14,1330.095,1360.094,1328.435,1359.538,3787121900,2.042136707872677,1354.6619999999998,1344.5443,1320.57045,1285.4496166666665,1204.4871083333335,1163.9876600000002
2006-04-17,1360.644,1383.654,1353.396,1378.614,4221976100,1.4031237082008818,1358.5686,1350.4586,1325.08025,1287.9814499999998,1206.4655500000001,1164.7351360000002
2006-04-18,1379.813,1391.378,1370.153,1385.114,3678518100,0.4714880307323144,1363.1455999999998,1355.9902,1329.8162,1290.709033333333,1208.5531,1165.41612
2006-04-19,1389.134,1399.547,1378.796,1396.702,4057816300,0.8366098386125564,1370.4596,1361.6442000000002,1334.8160000000003,1293.9395833333333,1210.7260416666666,1166.10098
2006-04-20,1398.098,1404.192,1376.961,1385.9,4330328800,-0.7733933222691669,1381.1736,1366.2604999999999,1338.98815,1296.8972833333332,1212.764225,1166.6504959999997
2006-04-21,1385.923,1419.891,1383.45,1416.793,4556910300,2.2290930081535265,1392.6245999999999,1373.6433,1345.0926000000002,1299.9546666666668,1215.061075,1167.35378
2006-04-24,1423.409,1429.056,1402.269,1409.786,5201580300,-0.4945676609074079,1398.859,1378.7138,1350.7861500000001,1302.5915,1217.459975,1168.11488
2006-04-25,1405.898,1409.274,1386.126,1399.767,4324883600,-0.7106752372345926,1401.7896,1382.4676,1355.83495,1304.9991499999999,1219.9816916666668,1168.721136
2006-04-26,1399.068,1426.626,1397.349,1417.477,4841064900,1.2652105671872471,1405.9446,1388.2021,1361.43045,1307.6942000000001,1222.6458166666666,1169.453716
2006-04-27,1418.903,1424.465,1407.141,1416.732,3760844400,-0.05255817201973434,1412.111,1396.6423,1367.53115,1310.4387,1225.4446916666668,1170.2527959999998
2006-04-28,1403.523,1444.714,1389.346,1440.223,4456204300,1.658111767080861,1416.797,1404.7108,1374.6275500000002,1313.4749833333333,1228.3397416666667,1171.222748
2006-05-08,1446.992,1497.202,1446.992,1497.104,5162065500,3.9494578270170777,1434.2606,1416.5598,1383.5092,1316.9662833333334,1231.7326916666668,1172.411556
2006-05-09,1503.239,1532.754,1497.994,1531.161,6468390400,2.2748586604537824,1460.5394000000001,1431.1645,1393.57735,1321.1173666666666,1235.2857666666666,1173.7994279999998
2006-05-10,1537.561,1554.034,1518.335,1545.687,6271709600,0.9486918749889606,1486.1814,1446.0629999999999,1403.8536,1325.3779,1239.0392166666668,1175.291952
2006-05-11,1547.556,1583.761,1536.292,1537.377,7321833500,-0.5376250172253516,1510.3103999999998,1461.2107,1413.7356,1329.8432833333331,1242.68365,1176.7647120000001
2006-05-12,1532.878,1603.211,1531.233,1602.832,6839375200,4.25757637846802,1542.8322,1479.8146000000002,1426.7289500000002,1335.17955,1246.8685,1178.544156
2006-05-15,1616.259,1664.938,1606.57,1664.088,8772527000,3.821735528115222,1576.229,1505.2448,1441.9793000000002,1341.5870166666666,1251.484675,1180.5391679999998
2006-05-16,1658.692,1678.599,1604.784,1613.251,8827504000,-3.0549466134002556,1592.6470000000002,1526.5932,1454.5304,1347.03575,1255.693825,1182.3971439999998
2006-05-17,1613.23,1640.695,1592.185,1625.146,7098053400,0.7373310166861824,1608.5388,1547.3600999999999,1467.7811,1352.46875,1260.1675333333333,1184.2212559999998
2006-05-18,1611.657,1630.073,1582.962,1617.281,6058510700,-0.4839565183682004,1624.5196,1567.415,1482.02865,1358.2462166666667,1264.5599166666666,1186.0537960000001
2006-05-19,1620.213,1664.614,1610.04,1659.545,7708629100,2.6132749967383573,1635.8622,1589.3472,1497.029,1364.7818333333332,1269.31735,1188.1686359999999
2006-05-22,1656.754,1674.221,1646.683,1657.689,7725887300,-0.11183788327523425,1634.5824,1605.4057,1510.9827500000001,1371.2842833333334,1274.0688583333333,1190.2571480000001
2006-05-23,1647.962,1648.528,1597.102,1604.552,6990014500,-3.2054866745209853,1632.8426,1612.7448,1521.9546500000001,1376.5531666666668,1278.3077083333333,1192.178272
2006-05-24,1609.742,1634.59,1562.387,1590.924,5727043200,-0.8493336457777612,1625.9982,1617.2685,1531.66575,1381.6648,1282.437825,1194.125996
2006-05-25,1585.466,1598.559,1563.863,1591.425,4104937200,0.03149113345450871,1620.827,1622.6733,1541.942,1386.7077666666667,1286.391375,1196.0611880000001
2006-05-26,1596.565,1614.553,1593.093,1613.894,4372253200,1.411879290572915,1611.6968,1623.7795,1551.79705,1391.9915666666668,1290.5076916666665,1198.134892
2006-05-29,1622.108,1648.838,1609.005,1648.538,5171516800,2.146609380789566,1609.8666,1622.2244999999998,1563.7346499999999,1397.8474333333334,1295.0900499999998,1200.3304839999998
2006-05-30,1654.98,1663.929,1634.9,1657.288,5308773300,0.5307733276394,1620.4137999999998,1626.6281999999999,1576.6107,1403.8184,1299.6862333333333,1202.5477759999999
2006-05-31,1656.284,1667.233,1628.679,1641.3,5701597900,-0.9647086082805179,1630.489,1628.2436000000002,1587.80185,1409.3969666666667,1304.0856166666667,1204.699076
2006-06-01,1639.673,1684.709,1635.746,1684.195,6784386400,2.6134771217936947,1649.0430000000001,1634.935,1601.175,1416.0391166666666,1308.8296083333335,1207.0387799999999
2006-06-02,1688.782,1695.58,1659.14,1669.399,7814469100,-0.8785205988617761,1660.1439999999998,1635.9204,1612.6338,1422.3074833333335,1313.4844083333332,1209.433
2006-06-05,1669.236,1685.292,1639.68,1684.624,6729777100,0.9120048592337726,1667.3612,1638.6138999999998,1622.0098,1428.9019666666668,1318.3813916666666,1211.876108
2006-06-06,1681.22,1692.825,1672.814,1679.126,5842296000,-0.326363627729398,1671.7288,1646.0713,1629.40805,1435.8888000000002,1323.2135999999998,1214.304064
2006-06-07,1678.238,1678.238,1588.971,1589.545,6508531600,-5.334977839661814,1661.3777999999998,1645.9334,1631.60095,1441.5414833333334,1327.3035833333333,1216.426776
2006-06-08,1576.435,1596.122,1540.934,1591.49,5457687300,0.1223620595830921,1642.8368000000003,1645.9398999999999,1634.3066000000001,1447.3135499999999,1331.4469416666666,1218.5849519999997
2006-06-09,1583.956,1594.438,1550.202,1551.384,4700391700,-2.5200284010581275,1619.2338,1639.6888999999999,1631.7341999999999,1452.4090666666666,1335.3818333333334,1220.5498400000001
2006-06-12,1540.216,1566.447,1529.503,1552.798,3149627400,0.09114442330202532,1592.8686,1630.1149,1626.1697,1457.2944666666665,1339.2568666666666,1222.51808
2006-06-13,1552.098,1570.1,1532.059,1548.495,3245068300,-0.27711267016058416,1566.7423999999999,1619.2356,1622.9319,1462.1186500000001,1342.9975333333334,1224.555312
2006-06-14,1540.635,1540.635,1512.521,1531.327,3243810300,-1.1086894048737528,1555.0988,1608.2383000000002,1618.24095,1466.3938999999998,1346.6059,1226.616368
2006-06-15,1531.247,1551.3,1528.23,1533.98,2847339800,0.17324843093604603,1543.5968,1593.2168,1614.0759,1470.7237333333333,1350.1100916666664,1228.69774
2006-06-16,1540.187,1574.475,1540.187,1574.467,3357261200,2.6393434073455957,1548.2134,1583.7236,1609.8220000000001,1475.8071499999999,1353.9275916666666,1230.858096
2006-06-19,1559.985,1591.85,1544.931,1586.286,3556204700,0.7506667335676065,1554.911,1573.8898000000002,1606.2518499999999,1480.7716166666667,1357.8312583333332,1233.079476
2006-06-20,1583.871,1592.832,1572.582,1592.332,3553711100,0.3811418621862739,1563.6784000000002,1565.2104,1605.64085,1485.8038999999999,1361.7224666666666,1234.986476
2006-06-21,1590.607,1617.714,1570.083,1598.116,3970588000,0.3632408316858404,1577.0362,1566.0674999999999,1606.00045,1490.8274,1365.6771416666666,1236.8547319999998
2006-06-22,1593.097,1605.252,1587.799,1596.066,3246588800,-0.1282760450430298,1589.4534,1566.5251,1606.2325,1495.7208833333332,1369.5817916666667,1238.805852
2006-06-23,1594.495,1608.108,1582.019,1605.711,3502677800,0.6042983184905815,1595.7022000000002,1571.9578,1605.8233500000001,1500.9043333333332,1373.5314583333334,1240.803532
2006-06-26,1607.786,1635.803,1607.786,1633.449,3949925000,1.7274590508503662,1605.1348,1580.0229,1605.0689,1506.5299000000002,1377.6740166666668,1242.9634720000001
2006-06-27,1636.703,1642.571,1627.592,1639.551,3645178400,0.37356538220660873,1614.5786,1589.1285,1604.18205,1512.2092333333333,1381.9139499999999,1245.2303319999999
2006-06-28,1638.23,1642.354,1627.068,1639.286,3322060100,-0.01616296168889253,1622.8126,1599.9243999999999,1604.08135,1517.7712166666668,1386.11435,1247.443436
2006-06-29,1641.928,1672.101,1641.928,1671.618,5179902800,1.9723220963272947,1637.923,1613.6882,1603.4524999999999,1524.0528833333335,1390.5039083333334,1249.7874680000002
2006-06-30,1679.724,1690.953,1662.28,1672.211,4983707600,0.03547461202260127,1651.223,1623.4626,1603.5931,1530.2848166666665,1394.7988083333335,1252.0138319999999
2006-07-03,1677.311,1697.83,1670.016,1697.282,4863659200,1.4992725200348556,1663.9896,1634.5622,1604.226,1536.5816666666667,1399.3237583333332,1254.397016
2006-07-04,1700.323,1702.658,1670.13,1681.547,5431649200,-0.9270704573547506,1672.3888,1643.4837,1604.3470499999999,1542.4441499999998,1403.6947,1256.715072
2006-07-05,1755.222,1757.472,1703.585,1718.555,6072080600,2.2008305447305476,1688.2426,1655.5276000000001,1610.79755,1548.7507,1408.2671416666667,1259.2144839999999
2006-07-06,1715.279,1742.204,1711.651,1741.47,5006266900,1.3333876425252633,1702.2130000000002,1670.068,1618.29655,1555.4462500000002,1413.1039166666667,1261.772836
2006-07-07,1746.521,1750.028,1724.675,1730.19,4943012700,-0.6477286430429441,1713.8088,1682.5158999999999,1627.23685,1561.9,1417.6808083333335,1264.195036
2006-07-10,1730.698,1737.031,1715.828,1734.329,3904952600,0.23922228194590556,1721.2182,1692.6039,1636.3134,1568.1541333333334,1422.1563083333335,1266.698
2006-07-11,1736.986,1746.724,1725.231,1745.806,4008545000,0.6617544883352533,1734.0700000000002,1703.2294000000002,1646.17895,1574.5470833333334,1426.6261749999999,1269.2612559999998
2006-07-12,1745.878,1753.275,1737.999,1740.0,4878589100,-0.3325684526230277,1738.359,1713.3008000000002,1656.6126,1580.8782166666667,1430.9956083333334,1271.897504
2006-07-13,1736.207,1737.595,1654.486,1655.773,6747158900,-4.840632183908056,1721.2196,1711.7163,1662.7022499999998,1586.2689333333333,1434.6218999999999,1274.29822
2006-07-14,1641.138,1676.754,1633.898,1665.208,4158780400,0.5698244868107105,1708.2232,1711.016,1667.2393,1591.3634333333332,1438.4065249999999,1276.76994
2006-07-17,1662.047,1684.344,1653.603,1682.887,3220393300,1.0616691728600802,1697.9348000000002,1709.5765,1672.0693500000002,1596.4346500000001,1442.2080500000002,1279.345316
2006-07-18,1682.36,1684.672,1666.311,1684.252,3140535400,0.08111061527007468,1685.6239999999998,1709.8470000000002,1676.66535,1601.4202833333334,1446.0646583333335,1281.948144
2006-07-19,1681.771,1681.771,1637.486,1645.16,3505983000,-2.3210303446277614,1666.6560000000002,1702.5075000000002,1679.01755,1605.56125,1449.7504166666668,1284.374396
2006-07-20,1642.624,1658.054,1636.259,1655.122,2866119700,0.6055338082618045,1666.5258000000001,1693.8727,1681.97035,1610.0482833333335,1453.4727833333334,1286.922952
2006-07-21,1653.811,1669.288,1653.507,1665.328,2996048900,0.6166312815611086,1666.5498,1687.3864999999998,1684.9512,1614.1905333333334,1457.0726,1289.5382680000002
2006-07-24,1648.749,1667.617,1632.687,1665.944,3118400800,0.03698971013517127,1663.1612,1680.548,1686.57595,1618.4598333333333,1460.525666666667,1292.0174
2006-07-25,1668.138,1690.613,1668.138,1685.461,3423780100,1.1715279745297513,1663.4029999999998,1674.5134999999998,1688.8714499999999,1623.2214,1464.110275,1294.6096679999998
2006-07-26,1688.538,1691.429,1675.662,1686.654,3116723100,0.07078182170932035,1671.7018,1669.1789,1691.23985,1627.7076833333335,1467.7009416666667,1297.1946200000002
2006-07-27,1685.347,1701.611,1665.386,1675.168,3620183100,-0.6809932564711074,1675.711,1671.1184,1691.4173500000002,1632.01495,1471.2268250000002,1299.7908320000001
2006-07-28,1674.43,1678.527,1646.346,1662.031,3326896800,-0.784219851382062,1675.0516,1670.8006999999998,1690.9083500000002,1635.71175,1474.5933666666667,1302.390568
2006-07-31,1659.535,1659.535,1611.163,1612.733,3365448600,-2.9661299939652164,1664.4094,1663.7853,1686.6809,1637.6388999999997,1477.3025916666668,1304.7840800000001
2006-08-01,1619.635,1625.044,1596.658,1600.614,3231066000,-0.7514573088043708,1647.4399999999998,1655.4215,1682.6342499999998,1638.79645,1479.9569083333333,1307.102328
2006-08-02,1598.758,1608.777,1577.902,1600.872,2786576300,0.01611881440497509,1630.2836,1650.9927,1676.7501,1639.7161999999998,1482.5470500000001,1309.4232880000002
2006-08-03,1599.746,1609.425,1587.119,1601.058,2082229300,0.011618667826018836,1615.4616,1645.5863000000002,1669.7295,1640.77755,1485.3104166666667,1311.6422360000001
2006-08-04,1601.608,1612.1,1567.251,1570.15,2586705400,-1.9304734744150398,1597.0854,1636.0684999999999,1661.7275000000002,1640.2328499999999,1487.7062,1313.741236
2006-08-07,1561.801,1570.054,1541.413,1547.436,2409920600,-1.446613380887185,1584.026,1624.2177,1652.38285,1638.28865,1489.9378333333334,1315.639752
2006-08-08,1547.905,1581.753,1547.905,1580.577,2338299800,2.141671771885889,1580.0185999999999,1613.7293000000002,1644.1214,1637.7440833333335,1492.3899166666667,1317.602424
2006-08-09,1581.803,1585.173,1571.709,1578.566,2163603600,-0.12723201716841048,1575.5574,1602.9205,1636.0497,1636.9677499999998,1494.7182500000001,1319.5704959999998
2006-08-10,1578.354,1606.943,1577.86,1606.065,2632313600,1.7420240902185968,1576.5588,1596.0102000000002,1633.5643,1636.7808166666666,1497.5135166666666,1321.6626239999998
2006-08-11,1605.597,1610.763,1596.217,1605.926,2345146700,-0.008654693303200567,1583.714,1590.3997,1630.6001999999999,1635.8871666666669,1500.3345000000002,1323.730536
2006-08-14,1605.202,1611.661,1566.722,1570.738,2565505000,-2.1911345852797637,1588.3744000000002,1586.2002,1624.99275,1634.4379833333332,1502.8611333333333,1325.5973359999998
2006-08-15,1568.267,1596.653,1564.398,1595.657,2025921400,1.5864517188735494,1591.3904,1585.7045,1620.5629999999999,1634.2897333333333,1505.42145,1327.5491679999998
2006-08-16,1596.056,1616.453,1591.857,1616.41,2856399800,1.3005927965721975,1598.9592,1587.2583,1619.1254999999999,1634.7144999999998,1508.18965,1329.604452
2006-08-17,1612.412,1612.412,1592.846,1603.332,2339190400,-0.8090769049931668,1598.4126,1587.4857,1616.536,1634.9129500000001,1510.8103583333332,1331.502808
2006-08-18,1601.567,1614.365,1596.562,1598.018,2397424800,-0.33143478705596197,1596.8310000000001,1590.2725,1613.1705,1634.64835,1513.3199583333333,1333.339352
2006-08-21,1565.457,1602.13,1558.1,1601.15,2337431800,0.19599278606374781,1602.9134,1595.6439,1609.9307999999999,1633.85855,1515.8529916666666,1335.133816
2006-08-22,1601.523,1619.074,1598.776,1613.355,2670121100,0.7622646223027107,1606.453,1598.9217,1606.3255,1633.1263333333334,1518.4723666666666,1336.927104
2006-08-23,1614.393,1621.399,1608.741,1612.396,2721290700,-0.05944135047774024,1605.6502,1602.3047000000001,1602.6126,1632.6446,1521.0207833333334,1338.642372
2006-08-24,1612.699,1623.169,1601.887,1623.017,2506129700,0.6587091508537757,1609.5872,1603.9999,1600.00505,1631.6249666666668,1523.8320416666668,1340.46278
